date,point,Category,station_names
20010619,POINT (-86.68333 34.43333),,Stanley Farm
20010619,POINT (-86.89137 32.40392),,Selma
20010619,POINT (-86.60236 34.89375),,Bragg Farm
20010619,POINT (-85.03693 31.01912),,River Road Farms
20010619,POINT (-85.91028 32.41222),,Morris Farms
20010619,POINT (-88.19743 32.608),,Livingston-UWA
20010619,POINT (-87.69797 30.5238),,Koptis Farms
20010619,POINT (-87.98685 34.81982),,Isbell Farms
20010619,POINT (-86.16557 34.4448),,Hodges
20010619,POINT (-88.31003 33.10768),,Dee River Ranch
20010619,POINT (-87.55277 31.10923),,Perdido Riv Farms
20010626,POINT (-85.51818 33.33168),,Wedowee
20010626,POINT (-86.55 34.78333),,AAMU-JTG
20010626,POINT (-86.60236 34.89375),,Bragg Farm
20010626,POINT (-85.74802 32.43455),,Tuskegee
20010626,POINT (-87.45618 34.17973),,Sudduth Farms
20010626,POINT (-86.68333 34.43333),,Stanley Farm
20010626,POINT (-86.89137 32.40392),,Selma
20010626,POINT (-86.53333 34.9),,Wtars
20010626,POINT (-85.03693 31.01912),,River Road Farms
20010626,POINT (-87.55277 31.10923),,Perdido Riv Farms
20010626,POINT (-85.91028 32.41222),,Morris Farms
20010626,POINT (-88.19743 32.608),,Livingston-UWA
20010626,POINT (-87.69797 30.5238),,Koptis Farms
20010626,POINT (-87.98685 34.81982),,Isbell Farms
20010626,POINT (-86.16557 34.4448),,Hodges
20010626,POINT (-88.31003 33.10768),,Dee River Ranch
20010626,POINT (-86.79897 34.19492),,Cullman-NAHRC
20010626,POINT (-86.05253 32.28393),,Broad Acres
20010703,POINT (-86.60236 34.89375),,Bragg Farm
20010703,POINT (-85.51818 33.33168),,Wedowee
20010703,POINT (-85.74802 32.43455),,Tuskegee
20010703,POINT (-87.45618 34.17973),,Sudduth Farms
20010703,POINT (-86.68333 34.43333),,Stanley Farm
20010703,POINT (-86.89137 32.40392),,Selma
20010703,POINT (-85.03693 31.01912),,River Road Farms
20010703,POINT (-87.55277 31.10923),,Perdido Riv Farms
20010703,POINT (-85.91028 32.41222),,Morris Farms
20010703,POINT (-88.19743 32.608),,Livingston-UWA
20010703,POINT (-87.69797 30.5238),,Koptis Farms
20010703,POINT (-86.16557 34.4448),,Hodges
20010703,POINT (-88.31003 33.10768),,Dee River Ranch
20010703,POINT (-86.79897 34.19492),,Cullman-NAHRC
20010703,POINT (-86.05253 32.28393),,Broad Acres
20010703,POINT (-86.55 34.78333),,AAMU-JTG
20010703,POINT (-87.98685 34.81982),,Isbell Farms
20010703,POINT (-86.53333 34.9),,Wtars
20010710,POINT (-85.51818 33.33168),,Wedowee
20010710,POINT (-87.45618 34.17973),,Sudduth Farms
20010710,POINT (-86.68333 34.43333),,Stanley Farm
20010710,POINT (-86.89137 32.40392),,Selma
20010710,POINT (-85.03693 31.01912),,River Road Farms
20010710,POINT (-87.55277 31.10923),,Perdido Riv Farms
20010710,POINT (-88.19743 32.608),,Livingston-UWA
20010710,POINT (-85.74802 32.43455),,Tuskegee
20010710,POINT (-87.69797 30.5238),,Koptis Farms
20010710,POINT (-86.16557 34.4448),,Hodges
20010710,POINT (-88.31003 33.10768),,Dee River Ranch
20010710,POINT (-86.79897 34.19492),,Cullman-NAHRC
20010710,POINT (-86.05253 32.28393),,Broad Acres
20010710,POINT (-86.60236 34.89375),,Bragg Farm
20010710,POINT (-86.55 34.78333),,AAMU-JTG
20010710,POINT (-87.98685 34.81982),,Isbell Farms
20010710,POINT (-86.53333 34.9),,Wtars
20010710,POINT (-85.91028 32.41222),,Morris Farms
20010717,POINT (-86.55 34.78333),,AAMU-JTG
20010717,POINT (-86.79897 34.19492),,Cullman-NAHRC
20010717,POINT (-88.31003 33.10768),,Dee River Ranch
20010717,POINT (-86.16557 34.4448),,Hodges
20010717,POINT (-87.98685 34.81982),,Isbell Farms
20010717,POINT (-87.69797 30.5238),,Koptis Farms
20010717,POINT (-88.19743 32.608),,Livingston-UWA
20010717,POINT (-85.91028 32.41222),,Morris Farms
20010717,POINT (-86.05253 32.28393),,Broad Acres
20010717,POINT (-86.53333 34.9),,Wtars
20010717,POINT (-85.03693 31.01912),,River Road Farms
20010717,POINT (-86.89137 32.40392),,Selma
20010717,POINT (-86.68333 34.43333),,Stanley Farm
20010717,POINT (-87.45618 34.17973),,Sudduth Farms
20010717,POINT (-85.74802 32.43455),,Tuskegee
20010717,POINT (-85.51818 33.33168),,Wedowee
20010717,POINT (-86.60236 34.89375),,Bragg Farm
20010717,POINT (-87.55277 31.10923),,Perdido Riv Farms
20010724,POINT (-86.55 34.78333),,AAMU-JTG
20010724,POINT (-86.60236 34.89375),,Bragg Farm
20010724,POINT (-86.53333 34.9),,Wtars
20010724,POINT (-86.79897 34.19492),,Cullman-NAHRC
20010724,POINT (-88.31003 33.10768),,Dee River Ranch
20010724,POINT (-86.16557 34.4448),,Hodges
20010724,POINT (-87.98685 34.81982),,Isbell Farms
20010724,POINT (-87.69797 30.5238),,Koptis Farms
20010724,POINT (-88.19743 32.608),,Livingston-UWA
20010724,POINT (-86.05253 32.28393),,Broad Acres
20010724,POINT (-85.91028 32.41222),,Morris Farms
20010724,POINT (-85.03693 31.01912),,River Road Farms
20010724,POINT (-86.89137 32.40392),,Selma
20010724,POINT (-86.68333 34.43333),,Stanley Farm
20010724,POINT (-87.45618 34.17973),,Sudduth Farms
20010724,POINT (-85.74802 32.43455),,Tuskegee
20010724,POINT (-85.51818 33.33168),,Wedowee
20010724,POINT (-87.55277 31.10923),,Perdido Riv Farms
20010731,POINT (-86.55 34.78333),,AAMU-JTG
20010731,POINT (-88.19743 32.608),,Livingston-UWA
20010731,POINT (-86.53333 34.9),,Wtars
20010731,POINT (-86.60236 34.89375),,Bragg Farm
20010731,POINT (-86.05253 32.28393),,Broad Acres
20010731,POINT (-86.79897 34.19492),,Cullman-NAHRC
20010731,POINT (-88.31003 33.10768),,Dee River Ranch
20010731,POINT (-86.16557 34.4448),,Hodges
20010731,POINT (-87.98685 34.81982),,Isbell Farms
20010731,POINT (-87.69797 30.5238),,Koptis Farms
20010731,POINT (-85.91028 32.41222),,Morris Farms
20010731,POINT (-85.03693 31.01912),,River Road Farms
20010731,POINT (-86.89137 32.40392),,Selma
20010731,POINT (-86.68333 34.43333),,Stanley Farm
20010731,POINT (-87.45618 34.17973),,Sudduth Farms
20010731,POINT (-87.55277 31.10923),,Perdido Riv Farms
20010731,POINT (-85.74802 32.43455),,Tuskegee
20010731,POINT (-85.51818 33.33168),,Wedowee
20010807,POINT (-88.31003 33.10768),,Dee River Ranch
20010807,POINT (-86.05253 32.28393),,Broad Acres
20010807,POINT (-86.60236 34.89375),,Bragg Farm
20010807,POINT (-86.55 34.78333),,AAMU-JTG
20010807,POINT (-86.16557 34.4448),,Hodges
20010807,POINT (-87.98685 34.81982),,Isbell Farms
20010807,POINT (-87.69797 30.5238),,Koptis Farms
20010807,POINT (-88.19743 32.608),,Livingston-UWA
20010807,POINT (-85.91028 32.41222),,Morris Farms
20010807,POINT (-86.79897 34.19492),,Cullman-NAHRC
20010807,POINT (-85.03693 31.01912),,River Road Farms
20010807,POINT (-86.89137 32.40392),,Selma
20010807,POINT (-86.68333 34.43333),,Stanley Farm
20010807,POINT (-87.45618 34.17973),,Sudduth Farms
20010807,POINT (-85.74802 32.43455),,Tuskegee
20010807,POINT (-85.51818 33.33168),,Wedowee
20010807,POINT (-86.53333 34.9),,Wtars
20010807,POINT (-87.55277 31.10923),,Perdido Riv Farms
20010814,POINT (-86.05253 32.28393),,Broad Acres
20010814,POINT (-86.79897 34.19492),,Cullman-NAHRC
20010814,POINT (-88.31003 33.10768),,Dee River Ranch
20010814,POINT (-86.16557 34.4448),,Hodges
20010814,POINT (-87.98685 34.81982),,Isbell Farms
20010814,POINT (-87.69797 30.5238),,Koptis Farms
20010814,POINT (-88.19743 32.608),,Livingston-UWA
20010814,POINT (-85.91028 32.41222),,Morris Farms
20010814,POINT (-86.68333 34.43333),,Stanley Farm
20010814,POINT (-85.03693 31.01912),,River Road Farms
20010814,POINT (-86.89137 32.40392),,Selma
20010814,POINT (-87.45618 34.17973),,Sudduth Farms
20010814,POINT (-85.74802 32.43455),,Tuskegee
20010814,POINT (-85.51818 33.33168),,Wedowee
20010814,POINT (-86.53333 34.9),,Wtars
20010814,POINT (-86.60236 34.89375),,Bragg Farm
20010814,POINT (-87.55277 31.10923),,Perdido Riv Farms
20010814,POINT (-86.55 34.78333),,AAMU-JTG
20010821,POINT (-87.45618 34.17973),,Sudduth Farms
20010821,POINT (-85.74802 32.43455),,Tuskegee
20010821,POINT (-86.68333 34.43333),,Stanley Farm
20010821,POINT (-85.03693 31.01912),,River Road Farms
20010821,POINT (-87.55277 31.10923),,Perdido Riv Farms
20010821,POINT (-85.91028 32.41222),,Morris Farms
20010821,POINT (-88.19743 32.608),,Livingston-UWA
20010821,POINT (-87.69797 30.5238),,Koptis Farms
20010821,POINT (-87.98685 34.81982),,Isbell Farms
20010821,POINT (-86.89137 32.40392),,Selma
20010821,POINT (-86.16557 34.4448),,Hodges
20010821,POINT (-88.31003 33.10768),,Dee River Ranch
20010821,POINT (-86.79897 34.19492),,Cullman-NAHRC
20010821,POINT (-86.05253 32.28393),,Broad Acres
20010821,POINT (-86.60236 34.89375),,Bragg Farm
20010821,POINT (-85.51818 33.33168),,Wedowee
20010821,POINT (-86.55 34.78333),,AAMU-JTG
20010821,POINT (-86.53333 34.9),,Wtars
20010828,POINT (-86.89137 32.40392),,Selma
20010828,POINT (-87.55277 31.10923),,Perdido Riv Farms
20010828,POINT (-87.45618 34.17973),,Sudduth Farms
20010828,POINT (-85.74802 32.43455),,Tuskegee
20010828,POINT (-85.51818 33.33168),,Wedowee
20010828,POINT (-85.91028 32.41222),,Morris Farms
20010828,POINT (-88.19743 32.608),,Livingston-UWA
20010828,POINT (-87.69797 30.5238),,Koptis Farms
20010828,POINT (-87.98685 34.81982),,Isbell Farms
20010828,POINT (-86.16557 34.4448),,Hodges
20010828,POINT (-88.31003 33.10768),,Dee River Ranch
20010828,POINT (-86.79897 34.19492),,Cullman-NAHRC
20010828,POINT (-86.05253 32.28393),,Broad Acres
20010828,POINT (-86.60236 34.89375),,Bragg Farm
20010828,POINT (-86.55 34.78333),,AAMU-JTG
20010828,POINT (-86.68333 34.43333),,Stanley Farm
20010828,POINT (-85.03693 31.01912),,River Road Farms
20010828,POINT (-86.53333 34.9),,Wtars
20010904,POINT (-87.55277 31.10923),,Perdido Riv Farms
20010904,POINT (-86.55 34.78333),,AAMU-JTG
20010904,POINT (-86.60236 34.89375),,Bragg Farm
20010904,POINT (-86.05253 32.28393),,Broad Acres
20010904,POINT (-86.79897 34.19492),,Cullman-NAHRC
20010904,POINT (-88.31003 33.10768),,Dee River Ranch
20010904,POINT (-86.16557 34.4448),,Hodges
20010904,POINT (-87.69797 30.5238),,Koptis Farms
20010904,POINT (-88.19743 32.608),,Livingston-UWA
20010904,POINT (-87.98685 34.81982),,Isbell Farms
20010904,POINT (-85.91028 32.41222),,Morris Farms
20010904,POINT (-85.03693 31.01912),,River Road Farms
20010904,POINT (-86.89137 32.40392),,Selma
20010904,POINT (-86.68333 34.43333),,Stanley Farm
20010904,POINT (-87.45618 34.17973),,Sudduth Farms
20010904,POINT (-85.74802 32.43455),,Tuskegee
20010904,POINT (-85.51818 33.33168),,Wedowee
20010904,POINT (-86.53333 34.9),,Wtars
20010911,POINT (-86.68333 34.43333),,Stanley Farm
20010911,POINT (-86.53333 34.9),,Wtars
20010911,POINT (-85.74802 32.43455),,Tuskegee
20010911,POINT (-87.45618 34.17973),,Sudduth Farms
20010911,POINT (-86.55 34.78333),,AAMU-JTG
20010911,POINT (-85.51818 33.33168),,Wedowee
20010911,POINT (-86.60236 34.89375),,Bragg Farm
20010911,POINT (-86.05253 32.28393),,Broad Acres
20010911,POINT (-86.79897 34.19492),,Cullman-NAHRC
20010911,POINT (-88.31003 33.10768),,Dee River Ranch
20010911,POINT (-86.16557 34.4448),,Hodges
20010911,POINT (-87.98685 34.81982),,Isbell Farms
20010911,POINT (-87.69797 30.5238),,Koptis Farms
20010911,POINT (-88.19743 32.608),,Livingston-UWA
20010911,POINT (-85.91028 32.41222),,Morris Farms
20010911,POINT (-87.55277 31.10923),,Perdido Riv Farms
20010911,POINT (-85.03693 31.01912),,River Road Farms
20010911,POINT (-86.89137 32.40392),,Selma
20010918,POINT (-87.98685 34.81982),,Isbell Farms
20010918,POINT (-86.53333 34.9),,Wtars
20010918,POINT (-85.51818 33.33168),,Wedowee
20010918,POINT (-85.74802 32.43455),,Tuskegee
20010918,POINT (-87.45618 34.17973),,Sudduth Farms
20010918,POINT (-86.68333 34.43333),,Stanley Farm
20010918,POINT (-86.89137 32.40392),,Selma
20010918,POINT (-85.03693 31.01912),,River Road Farms
20010918,POINT (-87.55277 31.10923),,Perdido Riv Farms
20010918,POINT (-85.91028 32.41222),,Morris Farms
20010918,POINT (-86.55 34.78333),,AAMU-JTG
20010918,POINT (-86.60236 34.89375),,Bragg Farm
20010918,POINT (-86.05253 32.28393),,Broad Acres
20010918,POINT (-86.79897 34.19492),,Cullman-NAHRC
20010918,POINT (-88.19743 32.608),,Livingston-UWA
20010918,POINT (-86.16557 34.4448),,Hodges
20010918,POINT (-87.69797 30.5238),,Koptis Farms
20010918,POINT (-88.31003 33.10768),,Dee River Ranch
20010925,POINT (-85.91028 32.41222),,Morris Farms
20010925,POINT (-86.60236 34.89375),,Bragg Farm
20010925,POINT (-86.55 34.78333),,AAMU-JTG
20010925,POINT (-86.53333 34.9),,Wtars
20010925,POINT (-85.51818 33.33168),,Wedowee
20010925,POINT (-85.74802 32.43455),,Tuskegee
20010925,POINT (-87.45618 34.17973),,Sudduth Farms
20010925,POINT (-86.89137 32.40392),,Selma
20010925,POINT (-85.03693 31.01912),,River Road Farms
20010925,POINT (-87.55277 31.10923),,Perdido Riv Farms
20010925,POINT (-86.68333 34.43333),,Stanley Farm
20010925,POINT (-87.69797 30.5238),,Koptis Farms
20010925,POINT (-87.98685 34.81982),,Isbell Farms
20010925,POINT (-86.16557 34.4448),,Hodges
20010925,POINT (-88.31003 33.10768),,Dee River Ranch
20010925,POINT (-86.79897 34.19492),,Cullman-NAHRC
20010925,POINT (-86.05253 32.28393),,Broad Acres
20010925,POINT (-88.19743 32.608),,Livingston-UWA
20011002,POINT (-86.55 34.78333),,AAMU-JTG
20011002,POINT (-87.98685 34.81982),,Isbell Farms
20011002,POINT (-86.60236 34.89375),,Bragg Farm
20011002,POINT (-86.05253 32.28393),,Broad Acres
20011002,POINT (-86.79897 34.19492),,Cullman-NAHRC
20011002,POINT (-88.31003 33.10768),,Dee River Ranch
20011002,POINT (-86.16557 34.4448),,Hodges
20011002,POINT (-87.69797 30.5238),,Koptis Farms
20011002,POINT (-87.45618 34.17973),,Sudduth Farms
20011002,POINT (-85.91028 32.41222),,Morris Farms
20011002,POINT (-87.55277 31.10923),,Perdido Riv Farms
20011002,POINT (-85.03693 31.01912),,River Road Farms
20011002,POINT (-86.53333 34.9),,Wtars
20011002,POINT (-86.89137 32.40392),,Selma
20011002,POINT (-86.68333 34.43333),,Stanley Farm
20011002,POINT (-85.74802 32.43455),,Tuskegee
20011002,POINT (-88.19743 32.608),,Livingston-UWA
20011002,POINT (-85.51818 33.33168),,Wedowee
20011009,POINT (-86.89137 32.40392),,Selma
20011009,POINT (-86.53333 34.9),,Wtars
20011009,POINT (-86.68333 34.43333),,Stanley Farm
20011009,POINT (-85.03693 31.01912),,River Road Farms
20011009,POINT (-87.55277 31.10923),,Perdido Riv Farms
20011009,POINT (-85.91028 32.41222),,Morris Farms
20011009,POINT (-88.19743 32.608),,Livingston-UWA
20011009,POINT (-87.98685 34.81982),,Isbell Farms
20011009,POINT (-86.16557 34.4448),,Hodges
20011009,POINT (-87.69797 30.5238),,Koptis Farms
20011009,POINT (-86.79897 34.19492),,Cullman-NAHRC
20011009,POINT (-86.05253 32.28393),,Broad Acres
20011009,POINT (-86.60236 34.89375),,Bragg Farm
20011009,POINT (-86.55 34.78333),,AAMU-JTG
20011009,POINT (-85.74802 32.43455),0.0,Tuskegee
20011009,POINT (-87.45618 34.17973),,Sudduth Farms
20011009,POINT (-85.51818 33.33168),,Wedowee
20011009,POINT (-88.31003 33.10768),,Dee River Ranch
20011016,POINT (-86.79897 34.19492),,Cullman-NAHRC
20011016,POINT (-88.31003 33.10768),,Dee River Ranch
20011016,POINT (-86.16557 34.4448),,Hodges
20011016,POINT (-87.98685 34.81982),,Isbell Farms
20011016,POINT (-87.69797 30.5238),,Koptis Farms
20011016,POINT (-88.19743 32.608),,Livingston-UWA
20011016,POINT (-85.91028 32.41222),,Morris Farms
20011016,POINT (-86.89137 32.40392),,Selma
20011016,POINT (-87.55277 31.10923),,Perdido Riv Farms
20011016,POINT (-85.03693 31.01912),,River Road Farms
20011016,POINT (-86.68333 34.43333),,Stanley Farm
20011016,POINT (-87.45618 34.17973),,Sudduth Farms
20011016,POINT (-85.51818 33.33168),,Wedowee
20011016,POINT (-86.53333 34.9),,Wtars
20011016,POINT (-85.74802 32.43455),0.0,Tuskegee
20011016,POINT (-86.05253 32.28393),,Broad Acres
20011016,POINT (-86.55 34.78333),,AAMU-JTG
20011016,POINT (-86.60236 34.89375),,Bragg Farm
20011023,POINT (-86.16557 34.4448),,Hodges
20011023,POINT (-87.55277 31.10923),,Perdido Riv Farms
20011023,POINT (-85.91028 32.41222),,Morris Farms
20011023,POINT (-88.19743 32.608),,Livingston-UWA
20011023,POINT (-87.69797 30.5238),,Koptis Farms
20011023,POINT (-87.98685 34.81982),,Isbell Farms
20011023,POINT (-86.68333 34.43333),,Stanley Farm
20011023,POINT (-88.31003 33.10768),,Dee River Ranch
20011023,POINT (-86.79897 34.19492),,Cullman-NAHRC
20011023,POINT (-86.05253 32.28393),,Broad Acres
20011023,POINT (-86.60236 34.89375),,Bragg Farm
20011023,POINT (-86.55 34.78333),,AAMU-JTG
20011023,POINT (-85.74802 32.43455),0.0,Tuskegee
20011023,POINT (-87.45618 34.17973),,Sudduth Farms
20011023,POINT (-85.03693 31.01912),,River Road Farms
20011023,POINT (-86.89137 32.40392),,Selma
20011023,POINT (-86.53333 34.9),,Wtars
20011023,POINT (-85.51818 33.33168),,Wedowee
20011030,POINT (-87.45618 34.17973),,Sudduth Farms
20011030,POINT (-86.55 34.78333),,AAMU-JTG
20011030,POINT (-86.60236 34.89375),,Bragg Farm
20011030,POINT (-86.89137 32.40392),,Selma
20011030,POINT (-87.55277 31.10923),,Perdido Riv Farms
20011030,POINT (-85.91028 32.41222),,Morris Farms
20011030,POINT (-88.19743 32.608),,Livingston-UWA
20011030,POINT (-87.69797 30.5238),,Koptis Farms
20011030,POINT (-87.98685 34.81982),,Isbell Farms
20011030,POINT (-86.16557 34.4448),,Hodges
20011030,POINT (-88.31003 33.10768),,Dee River Ranch
20011030,POINT (-86.53333 34.9),,Wtars
20011030,POINT (-85.51818 33.33168),0.0,Wedowee
20011030,POINT (-86.68333 34.43333),,Stanley Farm
20011030,POINT (-85.74802 32.43455),0.0,Tuskegee
20011030,POINT (-85.03693 31.01912),0.0,River Road Farms
20011030,POINT (-86.79897 34.19492),,Cullman-NAHRC
20011030,POINT (-86.05253 32.28393),,Broad Acres
20011106,POINT (-87.69797 30.5238),,Koptis Farms
20011106,POINT (-87.98685 34.81982),,Isbell Farms
20011106,POINT (-86.16557 34.4448),,Hodges
20011106,POINT (-88.31003 33.10768),,Dee River Ranch
20011106,POINT (-86.79897 34.19492),,Cullman-NAHRC
20011106,POINT (-86.60236 34.89375),,Bragg Farm
20011106,POINT (-86.55 34.78333),,AAMU-JTG
20011106,POINT (-85.51818 33.33168),0.0,Wedowee
20011106,POINT (-86.89137 32.40392),0.0,Selma
20011106,POINT (-85.03693 31.01912),0.0,River Road Farms
20011106,POINT (-85.91028 32.41222),0.0,Morris Farms
20011106,POINT (-86.05253 32.28393),0.0,Broad Acres
20011106,POINT (-85.74802 32.43455),0.0,Tuskegee
20011106,POINT (-86.53333 34.9),,Wtars
20011106,POINT (-87.45618 34.17973),,Sudduth Farms
20011106,POINT (-86.68333 34.43333),,Stanley Farm
20011106,POINT (-87.55277 31.10923),,Perdido Riv Farms
20011106,POINT (-88.19743 32.608),,Livingston-UWA
20011113,POINT (-87.45618 34.17973),,Sudduth Farms
20011113,POINT (-86.53333 34.9),,Wtars
20011113,POINT (-86.05253 32.28393),0.0,Broad Acres
20011113,POINT (-86.16557 34.4448),0.0,Hodges
20011113,POINT (-85.91028 32.41222),0.0,Morris Farms
20011113,POINT (-87.69797 30.5238),,Koptis Farms
20011113,POINT (-85.03693 31.01912),0.0,River Road Farms
20011113,POINT (-85.51818 33.33168),1.0,Wedowee
20011113,POINT (-86.55 34.78333),,AAMU-JTG
20011113,POINT (-86.60236 34.89375),,Bragg Farm
20011113,POINT (-86.89137 32.40392),,Selma
20011113,POINT (-87.55277 31.10923),,Perdido Riv Farms
20011113,POINT (-88.19743 32.608),,Livingston-UWA
20011113,POINT (-86.79897 34.19492),,Cullman-NAHRC
20011113,POINT (-88.31003 33.10768),,Dee River Ranch
20011113,POINT (-87.98685 34.81982),,Isbell Farms
20011113,POINT (-85.74802 32.43455),0.0,Tuskegee
20011113,POINT (-86.68333 34.43333),,Stanley Farm
20011120,POINT (-86.05253 32.28393),0.0,Broad Acres
20011120,POINT (-86.53333 34.9),,Wtars
20011120,POINT (-86.55 34.78333),,AAMU-JTG
20011120,POINT (-86.89137 32.40392),,Selma
20011120,POINT (-87.55277 31.10923),,Perdido Riv Farms
20011120,POINT (-88.19743 32.608),,Livingston-UWA
20011120,POINT (-87.69797 30.5238),,Koptis Farms
20011120,POINT (-87.98685 34.81982),,Isbell Farms
20011120,POINT (-88.31003 33.10768),,Dee River Ranch
20011120,POINT (-86.79897 34.19492),,Cullman-NAHRC
20011120,POINT (-86.60236 34.89375),,Bragg Farm
20011120,POINT (-86.68333 34.43333),,Stanley Farm
20011120,POINT (-85.51818 33.33168),1.0,Wedowee
20011120,POINT (-85.74802 32.43455),0.0,Tuskegee
20011120,POINT (-85.03693 31.01912),0.0,River Road Farms
20011120,POINT (-85.91028 32.41222),0.0,Morris Farms
20011120,POINT (-86.16557 34.4448),0.0,Hodges
20011120,POINT (-87.45618 34.17973),,Sudduth Farms
20011127,POINT (-86.89137 32.40392),,Selma
20011127,POINT (-87.69797 30.5238),,Koptis Farms
20011127,POINT (-86.68333 34.43333),,Stanley Farm
20011127,POINT (-87.98685 34.81982),,Isbell Farms
20011127,POINT (-88.31003 33.10768),,Dee River Ranch
20011127,POINT (-86.79897 34.19492),,Cullman-NAHRC
20011127,POINT (-86.53333 34.9),,Wtars
20011127,POINT (-86.60236 34.89375),,Bragg Farm
20011127,POINT (-86.55 34.78333),,AAMU-JTG
20011127,POINT (-85.51818 33.33168),1.0,Wedowee
20011127,POINT (-85.74802 32.43455),0.0,Tuskegee
20011127,POINT (-85.03693 31.01912),0.0,River Road Farms
20011127,POINT (-85.91028 32.41222),0.0,Morris Farms
20011127,POINT (-86.16557 34.4448),0.0,Hodges
20011127,POINT (-86.05253 32.28393),0.0,Broad Acres
20011127,POINT (-87.45618 34.17973),,Sudduth Farms
20011127,POINT (-87.55277 31.10923),,Perdido Riv Farms
20011127,POINT (-88.19743 32.608),,Livingston-UWA
20011204,POINT (-85.91028 32.41222),0.0,Morris Farms
20011204,POINT (-86.16557 34.4448),0.0,Hodges
20011204,POINT (-86.68333 34.43333),,Stanley Farm
20011204,POINT (-85.03693 31.01912),0.0,River Road Farms
20011204,POINT (-85.74802 32.43455),0.0,Tuskegee
20011204,POINT (-85.51818 33.33168),1.0,Wedowee
20011204,POINT (-86.55 34.78333),,AAMU-JTG
20011204,POINT (-86.60236 34.89375),,Bragg Farm
20011204,POINT (-86.79897 34.19492),,Cullman-NAHRC
20011204,POINT (-88.31003 33.10768),,Dee River Ranch
